label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119
disgust,-483.23877,84.90917,-17.601671,4.7965665,-10.884049,-5.9850144,-14.660586,-22.943642,-10.244363,-0.82865506,-15.319182,-3.3560426,-13.871831,-2.869595,-9.441053,-9.116016,-4.124648,-7.883852,-8.990417,-4.659078,-6.216404,-10.496058,-10.068528,-4.533904,-12.244755,-6.4577236,-6.152662,-1.6113511,3.0371056,7.4681153,6.0779805,8.856885,2.389823,3.5893104,-0.35170525,2.758801,-0.12615645,6.4214725,5.6574073,6.817955,-2.6411602,0.08789612,0.009517718,-0.15223274,0.17274907,0.10305267,0.3884032,0.37554425,0.07574514,-0.112966254,0.1383923,0.12914358,-0.14769353,0.054713,0.08407135,0.0243222,0.15731339,0.09732456,0.03512657,-0.10525999,0.10248405,-0.00581808,0.03380177,-0.030168064,-0.009066241,-0.013846707,-0.0575798,0.100000694,0.07953133,0.020521991,0.17108503,0.07516393,0.10681495,0.117465176,0.04603854,-0.0327287,0.0005191954,-0.026534334,0.0723608,-0.05928167,-1.8113154,-0.741805,0.2588228,0.22655798,0.17446253,-0.024415925,0.10452706,0.11277294,-0.0004874904,-0.00093930337,-0.008360143,-0.008352226,0.20189674,-0.003950478,-0.043046385,0.07523537,-0.078872934,-0.016224302,0.0064643086,-0.017124679,-0.041830603,0.019004505,0.014875911,0.031842623,0.03548415,-0.01514726,-0.0018319999,-0.047601704,-0.035100758,-0.0020390055,0.03249494,0.10911046,0.10225803,0.06413855,0.015588172,-0.0120706605,-0.012423129,-0.027055828,-0.0074837888,-0.0004928626
disgust,-492.60114,81.24171,-26.711224,7.3516803,-14.924509,-9.88356,-17.359135,-26.360264,-7.095824,-0.4267473,-17.342978,-3.0202384,-15.822692,-4.7541585,-10.177581,-7.139418,-4.728444,-8.921059,-8.396902,-5.516725,-6.1002364,-10.4907,-7.4647865,-3.0167449,-11.052792,-3.0233452,-4.559167,0.21793807,2.8597503,6.1202173,4.659688,9.290937,5.476177,6.565284,3.2245343,4.7453327,2.639961,7.7343507,6.6855793,6.3063393,-2.31729,-0.30979297,-0.09257359,-0.07724471,0.17705129,0.19426903,0.49246344,0.41756797,-0.04380481,0.075234115,0.011094482,0.21072423,-0.063835,0.0006491338,0.22084758,-0.013700509,0.08542513,0.11518546,0.072412975,-0.08400507,0.026361786,0.038661767,-0.020045696,-0.0806116,-0.051841523,-0.10630123,-0.054898504,-0.124454476,-0.17106237,-0.09142863,0.09297248,0.06742719,0.08591839,0.11107788,0.09827592,-0.017014623,-0.028032094,-0.032844033,0.004628624,-0.014104385,-1.5465281,-0.41007143,0.1846756,0.073244624,0.0935362,0.15304191,0.14166787,0.19278438,-0.011114016,-0.015273623,0.027122488,0.10418277,0.115331136,-0.026320983,0.038146146,0.06908817,0.0127588855,-0.0029176127,0.04858163,0.035636295,-0.004132912,0.036329545,0.0073338524,0.009683288,0.014246877,-0.042729873,-0.01807343,-0.06437476,-0.051653825,-0.07114656,-0.030111153,0.005623382,0.013614253,-0.044521477,0.018305069,0.02996754,0.04499963,0.007646017,-0.011742826,-0.0073370393
disgust,-443.65546,73.54369,-29.1275,7.2707577,-23.8915,-7.279556,-13.512387,-24.465063,-10.940539,-1.9611241,-14.283109,-5.73183,-12.170707,-1.4962505,-11.634477,-8.240203,-6.694269,-6.442159,-8.675675,-5.61223,-6.657723,-6.6924996,-8.89206,-2.9202926,-5.230314,-1.342388,0.36428568,2.1583326,5.01707,5.171643,1.1131244,6.366305,2.5748343,5.172586,2.1628928,2.280606,-1.9231161,0.5568132,-0.7740383,4.2387047,-2.1301787,0.23146357,0.2267815,-0.012381703,0.33684146,-0.041222893,0.14885733,0.21539213,0.023516985,-0.05249273,0.013484182,-0.079037845,-0.16751456,0.020203408,0.03223305,-0.07471148,0.038985025,-0.0715549,-0.06814501,0.03139031,0.02401832,-0.023811117,0.11483846,-0.03454028,0.0946257,0.07832047,0.055357415,0.056013588,0.0959712,0.014559968,-0.007727152,-0.018485924,-0.03726109,-0.0008457737,0.028393947,0.03748721,0.018103484,-0.03701856,-0.060157873,-0.008011169,-0.97727644,0.08937716,0.051968805,0.11248251,0.11416235,-0.059579004,-0.010954937,-0.08067386,0.027845103,0.0090037435,0.021711418,-0.05342187,-0.075140394,-0.07445682,-0.04586819,-0.032134123,0.012435312,0.0031964513,0.032333028,-0.014018787,0.03884835,0.0009940239,0.056964003,0.06088268,0.10194675,0.03382123,0.043092158,0.012841757,0.005054457,-0.021307461,0.014047115,0.013020901,-0.013975616,-0.061533287,-0.015254976,0.015480827,0.050742403,0.05208904,-0.021249205,-0.042956352
disgust,-440.99896,75.52322,-22.375885,7.988636,-21.37405,-5.0279207,-10.309665,-20.496572,-10.24261,-0.46038422,-9.700317,-4.952778,-11.411318,-0.862882,-10.690798,-7.3135214,-6.428237,-6.0336404,-7.997994,-3.707646,-3.798744,-6.47191,-6.440903,-0.7020377,-0.1462796,3.2741818,4.577785,5.640642,4.393252,6.107971,0.97005004,6.3853707,2.1364994,2.8211381,-0.52441084,1.1178659,-1.2503808,1.6321288,-0.59885836,0.6494121,-2.1712239,0.48792902,0.21224175,-0.021541838,0.40767807,0.02972421,0.13692395,0.15302111,0.05069203,-0.07815757,0.046962623,-0.032414313,-0.20853709,-0.024465939,0.015714156,-0.15148793,-0.07117036,-0.15742213,-0.15704007,-0.11596359,-0.044235725,-0.005472226,0.07766591,-0.020784328,0.15719685,0.07625046,0.1866566,-0.019418726,0.17783493,0.059139296,0.13832611,0.021823851,0.005415473,0.013610665,0.05980174,0.039201375,0.04142288,0.05190889,0.03739274,0.069224015,-0.457297,-0.062352818,0.11029522,0.03949359,0.05100549,0.0029790683,0.008316658,-0.022817612,0.015440057,-0.09834442,-0.043507647,-0.058242276,-0.051754106,-0.004064435,-0.05727404,-0.05177682,0.0020668376,0.10460226,0.08636869,-0.0023494158,0.02933134,0.0008870307,-2.2541803e-05,-0.02599844,0.03150077,-0.02585372,0.009151684,0.08799068,0.028654048,0.0029299068,0.012464021,-0.00452266,0.040044084,0.042710513,0.023205915,0.015223958,0.009496162,0.011941633,-0.005016103,-0.005991358
disgust,-432.39874,76.47496,-25.321249,-1.4863123,-18.768833,-8.802335,-21.449461,-25.897171,-8.827182,-4.570433,-18.326729,-0.2555343,-15.051635,-5.5413823,-8.608935,-10.530492,-4.451006,-6.6869373,-10.165355,-7.176441,-4.995677,-12.344695,-6.9304943,-3.1911857,-8.218523,4.5832796,3.178459,10.121771,7.8721423,8.191294,4.4246645,6.412949,6.4971724,9.554356,4.3365602,3.0200446,0.3331661,1.4765375,1.0549262,3.1282055,-2.4355457,-0.4792697,0.13998032,-0.018149385,-0.020514812,0.20842755,0.5276983,0.32271287,0.09762439,-0.005637966,0.17286268,0.04625881,0.0921579,0.08438512,0.14494252,0.06874892,0.075176544,0.08325317,0.14661236,0.047687232,0.053552233,0.10166191,0.072685376,-0.07957927,-0.030089235,-0.09665926,-0.006207008,-0.08273132,-0.14425743,-0.08909984,-0.05737636,0.06383932,0.16178235,0.20954582,0.21289133,0.05181139,-0.016777016,0.004088124,0.038440228,0.015378226,-1.2483397,-0.41903535,0.29357326,0.08260997,0.17297313,0.07521939,0.07927675,0.22789814,0.026391862,-0.070407875,0.010700433,0.034115594,0.17197463,-0.027360667,-0.019249836,0.078237906,-0.003921438,-0.053404015,0.041433815,0.054311138,0.034354772,0.031143215,0.020129051,0.08239251,0.040640857,0.043991394,0.0017134901,-0.07493473,-0.0866768,-0.09933763,-0.06317701,-0.022467712,-0.007845925,-0.11070023,-0.052314606,0.053023938,0.099668935,-0.0012169356,-0.08153196,-0.03091982
disgust,-462.5138,66.43827,-24.615385,0.072415434,-16.567879,-8.976553,-17.398941,-20.893,-9.326249,-1.6311526,-13.05624,1.0565823,-13.799583,-2.19985,-6.3794484,-8.349765,-0.620353,-7.1249814,-10.318907,-4.655713,-7.129835,-6.1424484,-6.603444,-2.7968104,-6.242711,0.35152233,3.340336,5.6435976,5.490776,8.993253,7.973588,12.626785,6.7487297,7.4211297,2.5973535,2.1773064,1.2555254,2.6303794,0.38445815,1.5255879,-0.7179192,0.15464796,0.23122886,-0.1289872,0.00754693,0.055253457,0.21055128,0.22207415,0.16874988,0.15433706,0.10472362,-0.08205524,-0.025551261,0.0119512305,0.029509861,-0.089644745,-0.16077088,-0.013341403,0.0142218955,-0.00946369,0.03572999,-0.00060491037,0.007342864,-0.0014825918,-0.024420466,-0.0029522837,-0.0255847,-0.035182375,-0.0026471096,-0.024361389,-0.03108215,-0.07737444,-0.041058846,-0.08123524,-0.035837512,0.07156815,0.10094343,0.11077887,0.0645317,0.03454854,-0.71397007,-0.29566905,0.32847872,0.058784306,0.0118758585,0.0076474226,0.069334894,0.057537496,-0.08218095,-0.06371461,-0.021942554,0.007921867,0.00578121,-0.051136065,-0.010140611,0.035168484,0.0019651803,0.07237548,0.049250964,-0.0065461514,0.006916896,0.007408165,0.02831632,-0.033540733,-0.05576187,-0.016763253,-0.056648705,-0.072471395,-0.054976273,-0.040834002,0.003593833,-0.0098277675,-0.021630796,-0.026679082,-0.0029674147,0.029338034,0.015812805,0.004872689,-0.012973753,0.025438076
surprised,-513.9071,49.9309,-20.409037,12.485109,-10.382001,-10.31553,-4.5137506,-8.242721,-4.3449855,-5.019002,-5.605603,-6.5107527,-4.519542,2.104661,-2.7531505,3.0101268,-1.1351284,-0.46830708,-1.3575605,3.0731456,0.39889285,-1.2484325,-2.7446892,0.027084388,0.34258083,1.5071028,4.7067213,4.0409484,4.994252,6.930171,4.451835,5.471322,0.13030523,3.3031101,2.324024,5.532577,0.4020927,3.071205,1.2242668,2.0649197,-0.08308745,0.1269055,-0.13424937,0.17685476,-0.20076346,0.13342181,0.21002047,-0.06614535,-0.06222891,0.031219007,0.17294112,-0.14349392,-0.13017951,0.016598841,-0.0020481597,-0.06325122,-0.046972804,-0.062423497,0.092510685,-0.0016680043,-0.005030576,0.06307717,-0.013809238,-0.026889507,0.038140446,-0.060705137,-0.044430546,-0.11118762,0.0011044365,-0.014448068,-0.07030517,-0.043842383,0.0058119264,-0.0030642704,0.059236553,-0.020041067,-0.0020667347,0.02224001,-0.027410166,0.0130743515,-0.72739995,0.021526193,0.2531093,-0.18109779,0.08692866,-0.04772343,0.015660292,-0.012725115,-0.07276233,-0.07742096,-0.04528247,0.06834102,-0.083607964,-0.09623259,0.042861436,-0.061343085,0.0071408623,0.0049491646,-0.038075816,-0.023578716,-0.0077515063,-0.008951359,-0.025952319,-0.03868828,0.0066216593,0.0064345826,-0.0638763,-0.010041995,-0.03736078,-0.039055504,0.0032955022,-0.047566105,-0.0227841,-0.00742386,-0.064303055,-0.04452631,-0.061497398,-0.063148424,-0.028980104,-0.03290934
surprised,-491.09778,63.97218,-30.443443,6.6427913,-12.595013,-11.6662855,-6.2173305,-13.40148,-10.057227,-8.148992,-11.102614,-5.119213,-8.560385,0.90981585,-3.8921394,-0.81719,-3.459888,-1.7581487,-4.0429125,1.7261828,0.41550404,-1.8154746,-3.7238753,-4.6448746,-2.6914232,0.7685008,4.2321177,4.5022006,3.6149595,3.4748921,1.8903679,4.5199986,1.6875548,3.2052722,1.8556976,3.127321,-1.3729748,0.39232522,1.0477774,4.8503866,-0.76397383,0.23354277,0.4257974,-0.09439288,0.34173855,0.21330385,-0.12258676,0.24130905,0.07593208,-0.047161456,0.07538438,-0.0022036103,-0.041959193,0.039467163,0.01611491,-0.044849154,0.13084368,0.013973188,0.06850887,0.028633779,0.019557467,-0.0048403284,0.015137533,-0.03467166,0.03473537,0.0060361014,-0.026396265,0.0672202,-0.01251471,0.013350017,0.021418896,-0.030741734,0.019383993,0.04361618,0.03777874,0.010923084,0.0050728177,0.014243708,-0.009814535,-0.0068269256,-0.12639992,-0.20311631,-0.0066180583,0.031997766,-0.09047769,-0.03091365,0.07811818,-0.08057352,-0.06681696,0.04858835,0.04987693,0.04709711,-0.014617393,0.013579574,-0.06791199,-0.06112691,-0.054075148,0.027733382,0.030137148,0.027015628,0.010461187,0.029124584,0.04412088,0.05407764,0.027235594,-0.022475984,-0.029807506,-0.026119182,0.002529063,-0.01592364,0.014466307,0.022628348,0.002999732,-0.043686856,-0.021680173,0.004781093,0.029931175,0.026276954,0.012171237,0.0026071959
surprised,-461.97757,67.40434,-27.187656,3.7906573,-16.07934,-13.6742325,-8.637501,-18.798508,-8.55222,-7.149366,-14.297736,-6.2551427,-14.510607,3.5521007,-6.7959657,-1.8597182,-0.12491183,-4.1192317,-5.813087,0.3461838,-1.615731,-2.904849,-0.47627985,-1.642685,-1.4527048,-1.9641234,0.10050412,1.452227,1.2261751,6.4508014,5.4554634,8.064379,1.8969182,1.6095874,0.9310964,2.707996,-1.2706535,1.3987834,1.2039372,2.296964,-0.6926995,0.10491596,0.53528017,0.2309446,0.0030931784,0.18111947,0.21296915,0.23189318,-0.10277636,0.011292937,0.031615745,-0.023933345,0.0050567216,-0.0045606433,0.15922152,0.0769333,0.012201764,0.085896134,0.10896585,-0.0729151,-0.07162644,0.03806968,0.020103272,-0.083293885,-0.037812382,0.05235335,0.052835327,-0.017841132,-0.1394525,-0.052120943,0.0063261744,-0.025032027,-0.018778311,0.03140887,0.12452986,0.07631816,0.005640566,0.0038670516,-0.05289382,-0.050652616,-0.2325774,-0.29148138,-0.017507594,0.10326478,-0.04554936,-0.03243353,0.049783647,-0.036687892,-0.047497787,-0.0058342833,0.14009897,0.11114684,0.042923294,0.0077733304,-0.08066117,-0.059108295,0.0039053485,-0.027786242,0.031712618,0.06302586,0.05328384,0.021001438,0.017822936,0.04065144,0.014896576,-0.022871017,-0.0669217,-0.029896738,0.048853274,0.0130995475,0.02790879,0.011379357,0.032926112,0.030883105,-0.042214803,0.002397195,0.004970772,-0.018753482,0.013467814,-0.0010539468
surprised,-466.55502,62.443016,-30.911766,6.6534204,-14.575261,-18.33579,-14.033208,-19.430489,-10.849199,-8.38579,-13.165297,-7.674779,-9.184508,6.301226,-4.389774,-1.0785302,-3.2408836,-6.3021297,-6.496878,0.6761234,0.9762027,-2.1413722,-2.453373,0.64505523,1.1956869,1.0294809,3.771671,7.0248218,6.105039,6.264655,0.9314963,5.7741733,-0.3187347,0.41867602,-0.015535626,3.5657482,-2.2825472,0.1235838,1.8643305,4.9473143,-0.9974437,-0.079244874,0.11155422,0.15755239,0.23232314,0.29631704,0.3234717,0.32231665,0.12268854,0.23340376,0.050019905,-0.09322056,-0.27037707,-0.103603594,-0.007848912,0.018098097,0.027015777,-0.03138713,0.05743574,0.028407209,-0.01470188,-0.08907044,0.12306356,-0.087440245,0.031702828,-0.023149846,-0.045047197,-0.03529911,-0.09340463,-0.045368984,-0.060606245,-0.12299347,-0.02056059,-0.005382208,-0.0043088985,0.018097684,0.026025075,0.0029562078,0.08822613,-0.02571953,-0.5361893,-0.124293886,0.08833557,-0.08125999,-0.096935295,0.042603657,0.14285098,0.022807969,-0.06557621,-0.0076564653,0.014578099,0.08492736,-0.17559282,-0.013622807,0.07150407,-0.04693358,-0.027876105,0.0324895,0.00078151305,-0.01868711,-0.061317418,0.045522314,0.06952194,-0.026912969,-0.0017654212,0.016062917,-0.058388855,-0.09095307,-0.011226689,0.0636312,0.02865773,-0.0037026114,0.011929459,-0.00910358,0.008639714,-0.06116079,0.019807164,-0.011361365,-0.053537957,-0.08277964
surprised,-424.55893,49.989677,-28.92711,7.5734515,-15.850453,-10.8009205,-6.857423,-14.995331,-8.536065,-7.029218,-8.129844,-5.69652,-3.8167922,9.461397,1.5611528,0.5701136,-3.47143,-4.437672,-7.506781,0.8036143,-0.09985602,-4.883753,-4.810454,0.27609032,1.6550282,5.6973953,1.5835816,7.785032,7.2570558,6.28837,2.699827,4.2435126,3.2854736,2.1660192,0.49336544,2.394501,-0.5251149,1.225684,-0.39421043,2.1381316,-1.1808147,-0.29443547,0.044107646,0.075777516,-0.007101355,0.09084257,0.44591632,0.3776847,0.08669926,0.093516074,0.1478589,0.0939807,-0.07289608,-0.047894582,0.0980336,-0.038487915,0.05535055,0.049469035,0.13075273,0.056539554,0.035612334,0.04761615,0.050220326,-0.007028662,0.041326653,0.0186503,-0.048677452,-0.07384025,-0.08618217,-0.04656901,-0.08170891,-0.08401033,-0.039996307,-0.056181543,-0.011252181,-0.10146942,0.052681636,-0.04327796,0.047289975,-0.01389182,-0.23576279,0.0858743,0.11738116,-0.1413061,0.041838523,-0.048547234,-0.076360196,-0.033352025,-0.03376604,-0.0725589,9.1013455e-05,0.10873594,-0.029947257,-0.071663134,0.0019998704,-0.0004973274,-0.016422294,0.030965462,-0.038936816,0.0065133017,-0.023884414,0.020605678,0.06793814,0.017482894,-0.0060372115,0.012086993,-0.019027865,-0.022758577,-0.039676182,0.01118079,0.011979573,-0.02212905,-0.0054973965,0.0063993614,0.018249087,-0.034854285,0.016845241,-0.0062924675,-0.034179475,0.01327752
surprised,-425.00455,55.633343,-36.975384,4.9909987,-18.366446,-14.364756,-6.165512,-13.457891,-9.447608,-6.581726,-9.66193,-4.658266,-2.6351798,9.099068,1.2076257,0.90572804,-2.4921803,-0.16261645,-8.278899,0.42906234,-2.9292421,-7.308858,-5.581067,-2.102248,0.4419427,1.5935663,3.8867795,6.102492,4.9532247,2.8586888,1.4763845,6.6778812,4.098559,4.428024,0.9839218,2.7028918,-0.45017248,1.2552718,1.1768107,2.3936496,-0.5937027,0.095038556,-0.009367119,0.17399246,0.13636705,0.1091067,0.16428092,0.26818976,0.08613788,0.05887941,-0.017760936,-0.09613507,-0.18777674,-0.060816914,0.08847283,0.005476298,0.08186345,-0.003341769,0.15346135,-0.010384679,0.034276046,-0.004230428,0.009129515,-0.040433355,0.07081394,0.044067625,-0.0013710336,-0.04214908,-0.10362438,-0.035655312,-0.047553178,-0.0051167775,-0.014419722,-0.011221566,0.01604342,-0.033229664,0.12508327,-0.06946823,0.04769688,-0.024925759,-0.6921052,-0.1536714,0.18607953,-0.07714158,-0.002119143,0.006068158,0.11233429,-0.0068535157,-0.06601608,-0.03674092,0.07031501,0.0833944,-0.09143673,-0.053366095,0.07018361,0.043672174,0.042991262,0.024137424,0.049072716,0.008948115,-0.047131386,0.04014474,0.05226453,0.033787888,0.040546767,0.027461475,-0.01368002,-0.038302615,0.0014765613,0.004007302,0.018553406,-0.015920384,-0.06381478,-0.008804707,-0.0133806765,-0.00913402,0.005078392,-0.030471144,0.01950983,-0.0061093094
surprised,-414.11417,51.119804,-26.32636,-1.8186458,-20.040295,-20.818504,-8.86917,-20.507647,-12.844921,-10.47269,-10.103463,-3.3222585,-9.19869,5.1016755,-0.12953335,0.61376995,-0.782285,-2.3336387,-4.4695334,-0.0036263089,-3.0320644,-3.16275,0.3836768,2.3641403,2.2552788,4.019256,2.7001076,5.587449,2.0264661,3.7988741,1.4057226,5.683934,2.6706805,4.918229,2.6890635,3.2147024,-3.3469117,0.08233982,-0.04916968,0.26476663,-0.60573685,-0.29822144,-0.060317118,0.10062161,0.2564939,0.34473848,0.21251689,0.24737296,0.17711997,0.21956496,0.016404845,-0.08998061,0.023847347,-0.081438355,-0.01567697,-0.011846333,-0.0005542648,0.024589758,0.087481536,0.013930425,0.08659007,0.011263643,0.09802894,0.122974515,0.027680261,-0.068796344,-0.060766574,-0.06340428,-0.036132906,0.009243298,-0.0013820602,-0.04009249,-0.050527554,0.0019094652,0.043142397,-0.017198669,0.009588295,0.010028263,-0.054088876,-0.067167975,-0.4724,-0.24769363,0.11299155,0.050183013,-0.102839194,0.043899458,0.08617722,0.038465083,-0.006396137,-0.0016836439,-0.013476092,-0.05104933,-0.08206965,-0.03103447,-0.017829014,0.017493214,0.01706256,-0.017583443,-0.025102686,-0.058607366,-0.07853431,0.025505211,0.023664976,-0.03967371,0.017949881,0.049427684,0.019561786,0.05184883,-0.030846713,-0.013223852,-0.0024812308,-0.0024194152,-0.016028414,0.009953659,-0.060501,-0.00824329,0.049633376,0.0014707105,0.014582405,-0.0006570956
surprised,-399.77182,54.213665,-33.360485,-7.486144,-20.66967,-16.97989,-14.156875,-21.817656,-11.130108,-9.203736,-13.996603,-8.42924,-13.399868,1.5402061,-9.232047,-5.0236435,-3.1823864,0.76232433,-3.2743177,3.426031,-2.4424675,-5.2951045,-1.7424388,-0.011183285,0.24842198,1.0471325,0.29693228,5.1456227,3.4271889,4.4021535,-0.9400596,4.43579,2.8009427,5.05981,2.2466824,3.1720572,-0.49448866,0.6334491,-0.2369536,1.7761005,-0.91633236,-0.098855674,0.27753836,-0.0027981915,0.10315818,0.050465852,0.08371537,0.21376292,-0.04166756,0.00058446114,-0.008394336,0.03593271,-0.050249785,-0.05426388,0.09288793,-0.12944175,-0.07523864,-0.019395726,0.036316972,0.0544834,0.021130702,0.04894551,0.117610596,0.022141479,0.0154303415,-0.029639093,-0.10580619,-0.16547151,-0.13096976,-0.08514617,-0.038294215,-0.1176809,-0.0022675255,0.031876165,0.047203194,-0.029778458,-0.024837349,-0.07874156,-0.06678863,-0.054058317,-0.90458065,-0.29091966,0.30767584,0.1504037,0.050668273,0.09702008,0.1281154,0.102533445,-0.11003628,-0.115872346,0.0096808495,-0.009820298,-0.036561254,-0.081792764,0.007881754,0.04447593,0.093978316,0.032635476,0.04145513,-0.027719425,-0.043429058,0.009467683,-0.07309364,-0.025912635,0.0041267257,0.028476428,0.015590164,0.045704972,0.009965113,-0.012868471,0.031801734,-0.0024553468,0.0016180555,0.015188649,-0.06385909,0.045413755,0.040755622,-0.006296832,0.021757776,0.039321996
neutral,-570.97766,72.21182,-3.42607,13.557588,5.3963003,-3.1512296,-15.329295,-8.4756975,-4.016463,-10.860441,-2.4905183,-3.3216517,-6.362828,-1.0475109,-7.606498,-2.1685643,-5.9765563,-3.6552992,-2.5183027,-6.353375,-5.305396,-5.8431273,-5.025951,-3.7527432,-5.4231114,-0.78211004,-3.2562718,-2.005576,-3.3347006,-1.8107567,-1.971276,-2.0360355,-1.8516322,1.0039781,0.12084717,-1.4627259,-3.324286,-2.576748,-1.451827,3.2706213,-0.13100587,-0.1644734,-0.091698274,-0.03996697,0.063506715,0.13099606,0.18065776,0.19288242,0.16966702,0.12124667,0.080216154,0.021108367,-0.016309585,-0.01353607,-0.020854566,-0.022675302,-0.013496238,-0.031298093,-0.058080625,-0.06899655,-0.08992917,-0.08801509,-0.08082935,-0.069693096,-0.058965918,-0.033256374,-0.050937094,-0.032019548,-0.02759848,-0.025124345,-0.034699984,-0.01696316,-0.02244656,-0.0051698843,0.0020248005,0.0040037367,0.01244418,0.008872469,-0.0063773436,-0.009537831,0.013926247,0.0045353244,0.015183681,0.00076176366,0.0019851795,-0.013140347,-0.008841811,-0.016293135,-0.0101835085,-0.007851903,-0.0050908164,-0.0025866292,-0.0036728217,-0.008551825,-0.010775613,-0.011581292,-0.015133938,-0.010925248,-0.005305016,0.0019063976,0.0052789287,0.009932329,0.003091409,0.009183241,-0.00037234998,0.0052209673,-0.0023469802,0.0072101876,-0.0043289615,0.0060798945,-0.0033407384,0.0035945263,-0.0017024417,-0.0005058432,-0.009348957,-0.010622818,-0.0128425835,-0.011728838,-0.0051795044,-0.004850785
neutral,-618.5003,67.16306,5.289752,16.971664,10.753807,1.6424102,-7.73416,-3.5962932,0.7531801,-4.4280972,0.4402471,0.39507484,-0.50945896,2.3616443,-3.5797467,3.741974,-0.5786322,0.42970103,1.7541801,-1.3777251,-0.44696996,-0.85437185,-1.4614941,-1.1100582,-1.478397,1.833662,0.2152637,2.6671016,1.3573877,1.8034796,0.9238047,1.1375291,0.4557089,2.3816612,1.4510217,2.0703516,0.75906986,1.603812,0.7159215,1.7185875,0.11360461,0.13447334,0.07263843,0.011097978,-0.023301307,-0.028889965,-0.022861721,-0.023238782,-0.035020195,-0.049177535,-0.05330349,-0.04417545,-0.03060044,-0.024371052,-0.029521512,-0.040641345,-0.04983792,-0.053627342,-0.053690985,-0.052881688,-0.051603023,-0.047992125,-0.040993646,-0.032367505,-0.025095418,-0.020225203,-0.016187273,-0.011274304,-0.0059498036,-0.0024490894,-0.0029857901,-0.008723079,-0.01902542,-0.030147634,-0.035787307,-0.031860396,-0.021504784,-0.013162976,-0.012253976,-0.01586603,-0.01698607,-0.024323748,-0.026471687,-0.0305575,-0.031975202,-0.026096458,-0.01459933,-0.0036622263,0.0026134907,0.004396121,0.0036763703,0.0024507567,0.0021144294,0.0022638617,0.0007081442,-0.0036623937,-0.008513324,-0.009983907,-0.006898896,-0.0019364717,0.0017523916,0.0039343494,0.0059989574,0.0071470207,0.0046009584,-0.001679932,-0.0072230566,-0.007666928,-0.0031228526,0.003386222,0.009240832,0.012245246,0.010228532,0.0033878798,-0.0046022516,-0.009845069,-0.011333944,-0.009971725,-0.006800907,-0.0035173008
